userId,wine
5ccd8030-047b-432c-a630-d784ab415756,Grauer Burgunder Muschelkalk
976ec198-048f-405c-b6e6-b17ee1db1139,Nebbiolo d alba superiore
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 2 Cape Crest
a94874d2-6af9-4651-a1d3-036ed714f2cb,pelaverga
bc79b0e3-064d-4240-86de-e86499f577e8,Boscarelli Vino Nobile de Montepulciano DOCG
defee34b-7775-4889-b703-92b730d85e70,Ribolla
4e4e45dd-0473-45c3-be2f-45b33d075f88,Roger et Didier Raimbault Vieilles Vignes Sancerre
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Apothic cab
5ccd8030-047b-432c-a630-d784ab415756,Amarone della Valpolicella
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Graham's Block 7
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Casablanca Sauvignon
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vitovska legno
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Paleo
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Petit Chablis
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateauneuf du pape
32a9af10-6efe-41bc-8c6a-2d93fcbe88dd,Lambrusco Rosé Secco
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Les petits buis
441ac739-42f8-48d2-9526-fdedf2d4852f,Vitovska acciaio
457b85f5-7b46-4f52-85b9-59acb549b9a2,Limniona Rosé
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Rheinhessen Kabinett Riesling
f72ac50c-2695-4a87-ac8c-23a570d1863e,Prosecco Valdobbiadene Extra Dry Marca Oro
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Pommard
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 8
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Beaune 1er cru 'Clos les Aigrots'
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Traminer Komjanc
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Rhino
b57ea79f-3b3a-4301-af1d-ad8883800bce,Santa Julia Tinto Dulce
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Pigato Riviera Ligure di Ponente
2ae69fac-d491-412f-8164-ccaf59a230c2,Ribolla Gialla
13016d41-00bd-411c-83f5-2b95691696b7,Sauvignon
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Blanc del Noirs
99654a70-c3bb-46f4-8697-b9345482e48d,Cabernet Sauvignon
df904a46-c461-4233-9d44-6ac11a8bbddc,Rèmole Rosso
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Cinque Terre
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina 
2c4a4dc1-f355-49c4-b243-cf4fb5683e8e,Archineri Etna Rosso
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Organic pinot grigio terre siciliane igt
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Australia Shiraz
4e9cb62e-a165-484b-ad78-cb215523cdd5,Le sol
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Grand Rouge
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,La Rosina Barbera d'Alba Superiore
1b4a91f7-a311-4db0-a5b1-867736c951fe,Red (Winemaker's Blend)
bc79b0e3-064d-4240-86de-e86499f577e8,Collezione Chianti
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,Opera Viva
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Mendoza Chardonnay
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Bratje Komjanc
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Pinot Noir
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Passerina
675a53a6-ff06-44ad-beea-ddc782c4da96,Il Passito
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 7
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Diablo cabernet Black sauvignon
753594e4-9af7-44dd-a5ad-09a776352d7b,Dogtown Vineyard Zinfandel
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot
595d2e23-9c80-4c9b-aae0-2a6cb4eeae2b,nebbiolo
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Metodo Classico Pas Dosé
f7fb310d-87f1-441a-94ab-f526f66b9ec1,'Cuvée des Paladins' Erbaluce di Caluso
8d43f723-f1e6-42ae-9e08-484403d2f5a3,Châteauneuf-du-Pape
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Bonpas Reserue de Bonpas
23b6603a-928c-4e54-9c34-bdf3dcb45435,Gewurztraminer
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Lodi California
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chance
5ccd8030-047b-432c-a630-d784ab415756,Barbera d'Asti
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder
91cf68cc-9436-43e1-871d-33beef4d2337,Domaine Grand Veneur Blanc de Viogier
bc79b0e3-064d-4240-86de-e86499f577e8,"Guillot, Julien (Vignes du Maynes) 2018"
91cf68cc-9436-43e1-871d-33beef4d2337,Chardonnay
441ac739-42f8-48d2-9526-fdedf2d4852f,Terrano
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio"
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ruche'
2ffa77ed-f280-430f-bc1c-cefe06bc1de3,Reserve Cabernet Sauvignon - Caberent Franc
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla gialla
91cf68cc-9436-43e1-871d-33beef4d2337,Nuits-Saint-Georges 1er Cru Aux Bousselots
b795d9cf-103b-48ca-85cf-35502c019801,Tarapaca
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Pinot gris
91cf68cc-9436-43e1-871d-33beef4d2337,Sacred Hill Pinot Noir
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Sauvignon
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore
877019f9-3c77-491d-912e-58b2404aed47,Chianti
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Il Mattaglio Blanc de Noirs
bc79b0e3-064d-4240-86de-e86499f577e8,Firesteed Centerstone Unoaked Chardonnay
5ccd8030-047b-432c-a630-d784ab415756,Vendemmia
e9a40b1d-e044-4cad-90ff-a1e62a37f999,Ksara Blanc De Blancs
d48fd3bd-06e9-4368-97b9-aae545388325,Chardonnay
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Fleurie Grand Pre
ccdd1b9a-2056-4d76-b922-f427b7932ba7,Casa Rossa Rosso
06614f69-5a3a-455d-924b-6102e0958c6b,Vigna Kastelaz Gewürztraminer
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Bollicina
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Altitud Chardonnay
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 7
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder Trocken
2a62eecd-b0cd-4395-9f8c-7c912a208be2,19 crimes dark red
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Diablo black cabernet sauvignin
bc79b0e3-064d-4240-86de-e86499f577e8,Dolcetto d'Alba Classici
bc79b0e3-064d-4240-86de-e86499f577e8,Charles Smith
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine nuance
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 5
5f448912-9792-4679-9410-c6f786d1cf18,Cordero con piel de Lobo
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Rosato
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Ale Pinot Nero Alto Adige
5ccd8030-047b-432c-a630-d784ab415756,Baden-Badener Spätburgunder
e786582d-0deb-4e55-969e-065508ca1138,"Vermentino 2015 ""Campo Maccione"""
df904a46-c461-4233-9d44-6ac11a8bbddc,Governo all’uso toscano Bernardeschi
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,New Wine
5ccd8030-047b-432c-a630-d784ab415756,Valpolicella Ripasso Classico Superiore Pojega
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Rock
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Rosso di Montalcino
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Friulano
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Beyerskloof Western Cape
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cuvée Imperiale Brut
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Franciacorta Milledì Brut
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Merlot  le vigne di zamo
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco
91cf68cc-9436-43e1-871d-33beef4d2337,Gran Malbec
4c0b31a0-1287-4efc-b24c-fe850084eafd,Chianti
bc79b0e3-064d-4240-86de-e86499f577e8,Terroir de Granit Saint Joseph
99654a70-c3bb-46f4-8697-b9345482e48d,Dark (Red Blend)
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Syrah
91cf68cc-9436-43e1-871d-33beef4d2337,E. Guigal Cotes du Rhone Blended
5ccd8030-047b-432c-a630-d784ab415756,Koonunga Hill Shiraz - Cabernet
13016d41-00bd-411c-83f5-2b95691696b7,Chapel Peak - Fusional of Marlborough
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Ormeasco di Pornassio
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Le Premier
ec237d07-aabf-47af-a3fa-2b60019d49d7,Just Me
ce7409cd-2e73-490d-adee-95ed9e8d7b75,Aziano Chianti Classico
a682d322-8cff-4f92-aaa9-c7380de20f10,Tignanello
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 2
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Natum Pecorino
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Reserva riesling estevez 2019
5ccd8030-047b-432c-a630-d784ab415756,Acinaia
91cf68cc-9436-43e1-871d-33beef4d2337,St. Hallett Barossa
2ca37f5d-ecd7-4194-9688-90c5ee6d3792,"Ionos, Dry White"
d229f371-d36c-4e52-8806-fdd41896c689,Chateauneuf-Du-Pape
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein Riserva
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Aragosta Rosé
df904a46-c461-4233-9d44-6ac11a8bbddc,Angiolo Puccini Organic Rosso Toscana
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Pas Dosé
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sanrosè 
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Vermentino di Gallura
f146626e-7c67-46a5-8226-79df4a9b8294,Nebbiolo d'Alba
d77c4371-fa10-492d-ba28-d0029997d639,Merlot
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso d’Asia
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 10
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Chateau les bouysses
5ccd8030-047b-432c-a630-d784ab415756,Randersacker Sonnenstuhl Silvaner
976ec198-048f-405c-b6e6-b17ee1db1139,Ripassa Valpolicella Ripasso Superiore
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montefalco Rosso
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino 
91cf68cc-9436-43e1-871d-33beef4d2337,Riesling
8764df8a-0919-433c-beab-053a9c12f402,Nero d'Avola Sicilia
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo
367d109c-cc13-43ec-b153-a9547a12bd4c,M Rosé
821b2cc2-7e35-4c18-a23b-115c064d740e,Maruja Manzanilla pasada
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Maipo Carmenere
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino
91cf68cc-9436-43e1-871d-33beef4d2337,Pinot Grigio
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Malvasia legno
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Yellow Label 
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Tempranillo
5ccd8030-047b-432c-a630-d784ab415756,Frühburgunder
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cuvée n 4
f4efa18b-06a5-4417-9c92-8a3dedf8a92a,Wine Club Shiraz
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Moscato d'Asti
bc79b0e3-064d-4240-86de-e86499f577e8,Veuve Ambal Methode Traditionelle Blanc de Blancs
877019f9-3c77-491d-912e-58b2404aed47,Chianti
c30006c8-a677-4c8f-9c52-c8f00b48fea4,Falanghina Del Sannio
c3371365-d499-4675-aa68-dbc7b11f0777,Picpoul de Pinet Higues de Beauvignac
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Solosole Vermentino
bc79b0e3-064d-4240-86de-e86499f577e8,Roero Arneis
35bcb30c-a1b8-49c0-85e3-aaa84e30f50d,Rubicon
bc79b0e3-064d-4240-86de-e86499f577e8,4/15 新世界紅 2 RAka Pinotage
bc79b0e3-064d-4240-86de-e86499f577e8,3／4 大亂鬥 9
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Grande reserve
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Elysian
5ccd8030-047b-432c-a630-d784ab415756,Lemberger Alte Reben
dc90e649-113d-4cec-983e-d03a7d4acff3,Cabernet Sauvignon
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Franciacorta Milledì Brut
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sottocastello Bianco
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vieilles Vignes Rouge
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pinot grigio
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino 
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti Classico
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Le Difese
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lagrein
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #3
5ccd8030-047b-432c-a630-d784ab415756,Prosecco Superiore
be0e69e3-30d5-4e21-b62f-05402fbfcd5a,Piceno Bacchus
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Sauvignon Blanc
5ccd8030-047b-432c-a630-d784ab415756,Pinot Noir
70c67292-57ce-4012-a939-5e6ddcb499f8,Gato Negro Cabernet Sauvignon - Merlot
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,LFE900
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò merlot 50 anni
2ae69fac-d491-412f-8164-ccaf59a230c2,Ronco del Balbo Merlot
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Fairbridge
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #2
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Franc
83128cf9-f07f-4de1-97cf-cbde8d38bc3c,Riesling
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise
91cf68cc-9436-43e1-871d-33beef4d2337,Alsace Josmeyer Gewurztraminer Biodynamic
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Broad Run Pinot Noir
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,souvignon komjanc
09f6ca6e-905f-4afd-bab2-d928fe046f18,Refosco dal Peduncolo Rosso Riserva
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Le Grand Saumur
2ffa77ed-f280-430f-bc1c-cefe06bc1de3,Bel Canto Dry Riesling
bc79b0e3-064d-4240-86de-e86499f577e8,2／17 @home #10
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Cabernet Sauvignon (Reserva)
5ccd8030-047b-432c-a630-d784ab415756,Blauer Wildbacher
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Brera
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Bianco Schulthauser 
5ccd8030-047b-432c-a630-d784ab415756,Axel Rosė - Gesellenstück
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Primitivo Manduria
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Gavi Masera
f96944e4-6672-4ff4-beed-96d17801d495,Morellino di Scansano DOCG terre di talamo
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Corail
a965be29-83c9-47b7-a5b3-82d99180cf98,Brut Rosé
31434f5c-846c-4e06-93d6-193efdeb250c,Strada di Guia 109 Extra Dry
185e3df6-c35d-429a-b120-1304eb5b7ff4,Vernaccia di Oristano Riserva
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Cannubi Barolo
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Face Nord
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pian delle Masche Dolcetto d'Alba
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,P’tit Piaf Rouge
70c67292-57ce-4012-a939-5e6ddcb499f8,Sauvignon Blanc
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus
91cf68cc-9436-43e1-871d-33beef4d2337,Legitimo Carinena
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Terrano
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Chardonnay
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Dark (Red Blend)
bc79b0e3-064d-4240-86de-e86499f577e8,3／18 大陸白 8
7c790e8b-b289-4190-a624-83db79de07af,Sierra Foothills Zinfandel
71d38b96-326c-4d01-afc4-b12c947a5c6b,Terrano
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano d’Abruzzo
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Cabernet Sauvignon
fb9faae5-b479-4a1a-af12-6ed14e5f9d3b,Shiraz
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Vigne Di Eli Etna Rosso
2bb306b3-5e47-40b1-ab05-eee62cafb1b8,Lyric Pinot Noir
cec7ccd7-a556-4a79-a333-50619c4e4a9e,Quinta do morgado Branco
457b85f5-7b46-4f52-85b9-59acb549b9a2,Broquel Malbec
09f6ca6e-905f-4afd-bab2-d928fe046f18,Malvasia
406ed450-5225-41ac-a02f-3ac1d1a1179b,Pinot Nero
5ccd8030-047b-432c-a630-d784ab415756,Weißer Burgunder
0c0fb748-ee39-4687-b1a4-65044a48a02f,Vipra Rossa Umbria
