userId,wine,rate
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nebbiolo,2
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Poggio badiola,2
876b7023-bbf0-4bd8-a341-61ae5bc4b38f,Signoria Prosecco Extra Dry,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Sinefinis,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Daphne,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Nus Malvoisie,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pinot grigio,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Friulano,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Canto x,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Prieuré Chambave Moscato Passito,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla Gialla,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,"""PG Rosa"" Pinot grigio",2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,souvignon komjanc,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Ribolla gialla,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Cabernet Franc,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Rebula,2
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Petite arvine nuance,2
579b62d7-7cc4-4156-9e75-342802319780,Rolha,2
7ed7fb0c-884d-46bf-a14a-205474a0949d,Bardolino,2
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Terrano,2
13016d41-00bd-411c-83f5-2b95691696b7,Ribolla gialla,2
13016d41-00bd-411c-83f5-2b95691696b7,Terrano,2
13016d41-00bd-411c-83f5-2b95691696b7,Chianti,2
3d88fe74-6881-42bd-bb97-d67f2db649d7,Dark Horse Shiraz,2
5ccd8030-047b-432c-a630-d784ab415756,Weissburgunder Trocken,2
5ccd8030-047b-432c-a630-d784ab415756,Silvaner,2
5ccd8030-047b-432c-a630-d784ab415756,Vendemmia,2
5ccd8030-047b-432c-a630-d784ab415756,Acinaia,2
5ccd8030-047b-432c-a630-d784ab415756,Amarone della Valpolicella,2
5ccd8030-047b-432c-a630-d784ab415756,Blauer Wildbacher,2
5ccd8030-047b-432c-a630-d784ab415756,Goldmuskateller,2
5ccd8030-047b-432c-a630-d784ab415756,Bacchus,2
5ccd8030-047b-432c-a630-d784ab415756,Dogliani,2
5ccd8030-047b-432c-a630-d784ab415756,La Moneta Gavi,2
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Fairbridge,2
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Pinot Noir,2
47edd867-4e96-411a-b436-970e5f750b03,Pinot Grigio,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Fleurie Grand Pre,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Maipo Carmenere,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Groot Constantia,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle de Casablanca Sauvignon,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Yellow Label ,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Mendoza Chardonnay,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Lodi California,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Cirus Madiran,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Valle Central Merlot,2
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Beyerskloof Western Cape,2
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Merlot,3
bc79b0e3-064d-4240-86de-e86499f577e8,Willm Riesling,3
5ccd8030-047b-432c-a630-d784ab415756,Riesling Classic,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rotari brut,3
70c67292-57ce-4012-a939-5e6ddcb499f8,Gato Negro Cabernet Sauvignon - Merlot,3
5ccd8030-047b-432c-a630-d784ab415756,Weißer Burgunder,3
5ccd8030-047b-432c-a630-d784ab415756,Baden-Badener Spätburgunder,3
91cf68cc-9436-43e1-871d-33beef4d2337,Riesling,3
2ca37f5d-ecd7-4194-9688-90c5ee6d3792,"Ionos, Roditis-SYrah",3
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,The Old Man's Blend,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti Classico,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barbaresco,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Müller Thurgau,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Soft & Fruity Red,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Les Pierrelles Crozes-Hermitage,3
e019e935-677a-4713-9c68-e19d2db878c4,Mussignaz Müller Thurgau,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso d’Asia,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico ,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Grauvernatsch,3
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Omega Rosso,3
dcd16582-14d2-4e00-a024-9b5886d29b29,Finca La sofia,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino Vigna Manapetra,3
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon (815),3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Vitovska acciaio,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico,3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bricco Riva Bianca ,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Il Bianco di Ciccio (Tralcetto),3
5ccd8030-047b-432c-a630-d784ab415756,Haardter Herzog,3
5ccd8030-047b-432c-a630-d784ab415756,Dettelbach Silvaner,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bolgheri Superiore Sondraia,3
5ccd8030-047b-432c-a630-d784ab415756,Frühburgunder,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Gramigna Imperial,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Pinot blanc,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ruche',3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino,3
5ccd8030-047b-432c-a630-d784ab415756,Randersacker Spätburgunder Rosé,3
f9b653da-6c1b-4390-87c6-f74e42bf0a03,Vinho Verde Branco,3
bc79b0e3-064d-4240-86de-e86499f577e8,2/5 大亂鬥 1,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Imperial Brut,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Théophile Brut Champagne,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bortolomiol Vintage Extra Dry Millesimato,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Taurasi,3
13016d41-00bd-411c-83f5-2b95691696b7,Bolgheri,3
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Chasselas,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montlcino Mozard,3
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Vermentino di Gallura,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso di Montalcino,3
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Cabernet Franc,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo,3
91cf68cc-9436-43e1-871d-33beef4d2337,Domaine Grand Veneur Blanc de Viogier,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Anjou Blanc,3
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay - Frankenweiler,3
5ccd8030-047b-432c-a630-d784ab415756,Dveri Pax Blaufränkisch,3
3d88fe74-6881-42bd-bb97-d67f2db649d7,Nottage Hill Cabernet - Shiraz,3
a3b393ad-38d5-4c5a-b814-5fec18a1fa9d,Saint-joseph,3
bc79b0e3-064d-4240-86de-e86499f577e8,5/20 Domaine de Thalabert Croze Hermitage,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Mendoza Pinot Grigio,3
7ed7fb0c-884d-46bf-a14a-205474a0949d,Valpolicella,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Pinot gris,3
5ccd8030-047b-432c-a630-d784ab415756,Pinot Noir Rosé,3
5ccd8030-047b-432c-a630-d784ab415756,Frescaripa Bardolino Classico,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Vitovska,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rosè ,3
70c67292-57ce-4012-a939-5e6ddcb499f8,Nero d'Avola Sicilia,3
5ccd8030-047b-432c-a630-d784ab415756,Merlot,3
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,3
91cf68cc-9436-43e1-871d-33beef4d2337,Domaine des Cassiers Pouilly-Fumé,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Astrale,3
3dd9219a-c64e-4c5a-a61b-aad6a417a69a,Brachetto Piemonte,3
5ccd8030-047b-432c-a630-d784ab415756,tschiel brut nature,3
2587fe2b-2481-4150-ae14-99ed61c218ac,Why not? PREMIUM zin,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay Biele Zôe Cuvée 85/15,3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Pinotage,3
5ccd8030-047b-432c-a630-d784ab415756,No guns only roses,3
d48fd3bd-06e9-4368-97b9-aae545388325,Chardonnay,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Grigio,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bricco Riva Bianca ,3
bc79b0e3-064d-4240-86de-e86499f577e8,"Le Fay d'Homme .Muscadet, France",3
defee34b-7775-4889-b703-92b730d85e70,Ribolla,3
5ccd8030-047b-432c-a630-d784ab415756,Bel Colle,3
b57ea79f-3b3a-4301-af1d-ad8883800bce,Santa Julia Tinto Dulce,3
5ccd8030-047b-432c-a630-d784ab415756,Spätburgunder Rosé,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Crognolo ,3
13016d41-00bd-411c-83f5-2b95691696b7,Iridium,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cirò,3
bc79b0e3-064d-4240-86de-e86499f577e8,Collezione Chianti,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Simbiotico,3
c26b57e2-bb71-43ca-b5bd-361867658d42,Les Terrasses Côtes du Roussillon Villages,3
7ab11062-c77b-4254-9f58-a3f852c73eb3,Kung Fu Girl Riesling,3
cabb87a0-6498-438a-beb7-676f72bddd09,Acrobat chardonnay,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montessu,3
bec96c0b-5b0b-4992-8756-e0d3b704afb5,Rossese,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Vigne Di Eli Etna Rosso,3
838e0d9d-27e9-4f89-9eab-ba2c2f412759,Sicilia Rosé,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Rosato,3
bc79b0e3-064d-4240-86de-e86499f577e8,Paul Jaboulet Aine,3
595d2e23-9c80-4c9b-aae0-2a6cb4eeae2b,nebbiolo,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Le Grand Saumur,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rosso d’Asia,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rivale,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Millesimato,3
09f6ca6e-905f-4afd-bab2-d928fe046f18,Cabernet d'Anjou,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Trentodoc Brut,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Elysian,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,le vigne di zamò merlot 50 anni,3
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Pignolo,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rose’,3
91cf68cc-9436-43e1-871d-33beef4d2337,Beppe Marino Barbera d'Asti Superiore DOCG,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bakàn,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pojega,3
c60f0ff1-ed30-4df6-a612-b9ae7ca0814b,Amarone,3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Malvasia legno,3
5ccd8030-047b-432c-a630-d784ab415756,Kaselar Dominikanerberg,3
5ccd8030-047b-432c-a630-d784ab415756,Blanc de Noir,3
7ed7fb0c-884d-46bf-a14a-205474a0949d,Bordeaux blanc,3
ec237d07-aabf-47af-a3fa-2b60019d49d7,Brut Rosé (Rose Label) Champagne,3
c88644be-2c9b-42f0-9c4b-7f8e81795f43,Vitovska acciaio,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lange Nebbiolo,3
5ccd8030-047b-432c-a630-d784ab415756,Barbera del Monferrato,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Fumin la griffe,3
13016d41-00bd-411c-83f5-2b95691696b7,Bianco,3
5ccd8030-047b-432c-a630-d784ab415756,tschiel brut nature,3
c15fdd5b-3f75-42c3-9dde-5735828c88e7,Oltrepo pavese riesling poderi riccagioia,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Les 4 Terres,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montefalco Rosso,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Terriero ,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Fede,3
5ccd8030-047b-432c-a630-d784ab415756,Bardolino,3
bc79b0e3-064d-4240-86de-e86499f577e8,3/11 Syrah and blend #6,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rotari brut,3
e336887b-883b-4d9a-8cd3-060c25856bfb,Le caillou - Le truffe noire,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Baccà,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone Costasera,3
5ccd8030-047b-432c-a630-d784ab415756,Randersacker Spätburgunder Rosé,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Orvieto classico amabile ,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Le Volte,3
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Le Relais de Patache d'Aux,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Passo alle Tremiti Aglianico,3
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico,3
7cb9aba3-78f1-4ad5-97ca-8bcc29fb021a,Falerio,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pappolo Jeff Hansen,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese,3
e336887b-883b-4d9a-8cd3-060c25856bfb,Tenuta Sant'Helena Pinot Grigio,3
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Cabernet Sauvignon,3
25a04c51-5638-42f0-b2e7-ce49b1c280fc,Johannisberger Erntebringer Riesling Feinherb,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Verduzzo secco,3
5ccd8030-047b-432c-a630-d784ab415756,Chardonnay,3
b877db20-6422-46b2-9dca-38a361d3e260,Capolemole Bianco,3
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Vitovska acciaio,3
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Pinot Bianco Schulthauser ,3
ecc462e1-5041-43ca-94c3-c2bfc9b3215e,Bratje Komjanc,3
5ccd8030-047b-432c-a630-d784ab415756,Rödelseer Schwanleite,3
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Terrano,3
990f0572-c5e7-47ec-ba20-141ab6058369,Rosso Carso Črnina,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cerasuolo di Vittoria,3
5ccd8030-047b-432c-a630-d784ab415756,Sauvignon Blanc,3
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet,3
7b8580a6-ec74-44fa-96fe-028257bd61d2,Grillo Sicilia,3
df904a46-c461-4233-9d44-6ac11a8bbddc,Chardonnay Trentino Terresomme ,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Prosecco Elysian,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cuvée n 4,3
5ccd8030-047b-432c-a630-d784ab415756,Maikammer Kirchenstück,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cantine Povero Dolcetto Monferrato DOC,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sancerre Rosè ,3
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Friuli Grave Chardonnay,3
99654a70-c3bb-46f4-8697-b9345482e48d,Cabernet Sauvignon,3
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Vignobles roussellet pinot noir,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Nebbiolo d'Alba DOC Spumante Cuvée 970 Brut Rosé,4
4313b57d-e3f7-495e-bcfd-ff5c1bf15fcc,Le Bosquet Merlot Pays d'Oc 2018,4
5ccd8030-047b-432c-a630-d784ab415756,J. Neus Rosé,4
4ee63478-4f55-49ba-8e7f-87bd2c01d028,Estates Seven Oaks Cabernet Sauvignon,4
f8f65c20-a3b3-4a4f-bf54-7acd6e53c877,Valpolicella Classico,4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Malvasia,4
06614f69-5a3a-455d-924b-6102e0958c6b,Vigna Kastelaz Gewürztraminer,4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Klein St cabernet sauvignon,4
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Spier Cabernet Sauvignon,4
13016d41-00bd-411c-83f5-2b95691696b7,Chapel Peak - Fusional of Marlborough,4
2b88ef27-7d56-4414-9c00-b23851f336d2,refosco Bole,4
5ccd8030-047b-432c-a630-d784ab415756,Rosé vom Löss,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Chianti,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 4 Merlot/Cabernet Sauvignon,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Lagrein Tor di Lupo,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／1 Ch. Saransot-Dupre,4
5bce85c2-b3c7-401f-b77b-992df3544479,Corte del lupo,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein Riserva,4
5ccd8030-047b-432c-a630-d784ab415756,Il Castelliere Passito Bianco,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Chardonnay,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Barbera Piemonte,4
4a3e010a-0761-48d4-90c1-b2905e0b7b4a,Voysey pinot gris,4
df904a46-c461-4233-9d44-6ac11a8bbddc,Passerina  Terre di Chieti  IGP,4
5ccd8030-047b-432c-a630-d784ab415756,Full of Joy Grauburgunder,4
5f448912-9792-4679-9410-c6f786d1cf18,Cordero con piel de Lobo,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Sauvignon,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,La Banate vieille vignes,4
7f6dede6-b8b5-4bb6-a1ca-ae58c79c0ea7,Chateau Bouscasse,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barig,4
cabb87a0-6498-438a-beb7-676f72bddd09,Pinot Noir,4
45749629-7f44-49a1-92ef-ae32c959b290,Chablis 'La Pierrelée',4
71d38b96-326c-4d01-afc4-b12c947a5c6b,Rosso Carso Črnina,4
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Quid Pro Quo - tinto red blend,4
ccdd1b9a-2056-4d76-b922-f427b7932ba7,Casa Rossa Rosso,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Vertigo,4
f72ac50c-2695-4a87-ac8c-23a570d1863e,Prosecco Valdobbiadene Extra Dry Marca Oro,4
09f6ca6e-905f-4afd-bab2-d928fe046f18,Vitovska legno,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone Campo del Titari,4
5ccd8030-047b-432c-a630-d784ab415756,Riesling Kabinett,4
defee34b-7775-4889-b703-92b730d85e70,Sylvaner,4
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Kurni,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Inspirational Batch 10,4
76b71bb0-6cc9-4168-8a45-bbafc1e9a256,Brachetto Piemonte,4
bc79b0e3-064d-4240-86de-e86499f577e8,3／17 Temata 3 Sauvignon Blanc,4
77b7936b-9797-4d14-81bd-a365d777f83d,Nebbiolo d'Alba,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Corail,4
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Albariño,4
71d38b96-326c-4d01-afc4-b12c947a5c6b,Terrano,4
a0ef6b50-093e-4ae1-8e3c-58a2a17d2bb8,Cabernet Sauvignon,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chianti Classico,4
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Béchar Fiano di Avellino,4
eadb1fb9-7260-4618-aa5a-8f2ebdca2077,Paulucci Malbec (Angel Paulucci Vineyard),4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Terrebianche col fondo,4
99654a70-c3bb-46f4-8697-b9345482e48d,Red (Winemaker's Blend),4
2a62eecd-b0cd-4395-9f8c-7c912a208be2,Pinot grigio garda,4
5ccd8030-047b-432c-a630-d784ab415756,Rosé Sundreamer,4
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jesera Pinot Grigio,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Montebruna Barbera d'Asti,4
7ab11062-c77b-4254-9f58-a3f852c73eb3,Dos Ladrones,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valpolicella Ripasso (Classico Superiore),4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Raffa,4
4eb7031c-da00-48f4-bc7f-0a1f1eda7cab,Torchio,4
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Perlugo Extra Brut,4
5ccd8030-047b-432c-a630-d784ab415756,Axel Rosė - Gesellenstück,4
8e521c78-d748-475a-9514-a8ae8895eb23,Cabernet Sauvignon - Merlot,4
